text,label
 yup leaving right back soon,0
 believe true incredible txts reply g learn truly amazing things blow mind fwd p txt,1
 yeah sure leave min,0
 one teach ship cars,0
 sign maturity start saying big things actually start understanding small things nice evening bslvyl,0
 yeah confirmed staying weekend,0
 said dun haf passport smth like dat juz send email account,0
 multiply numbers independently count decimal points division push decimal places like showed,0
 lovely night wake see message hope smile knowing great morning,0
 ard lor,0
 right meanwhile project twins comin,0
 sent maga money yesterday oh,0
 hi ibh customer loyalty offer new nokia mobile txtauction txt word start get,1
 heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams,0
 hot n horny willing live local text reply hear strt back p per msg netcollex ltdhelpdesk reply stop end,1
 ride equally uneventful many pesky cyclists around time night,0
 free give otherwise nalla adi entey nattil kittum,0
 sent wife text buy tell relax go get wkend,0
 escape theatre going watch kavalan minutes,0
 much would cost hire hitman,0
 anything lor,0
 sorry call later,0
 want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply call,1
 huh cant go ur house empty handed right,0
 good morning princess happy new year,0
 congratulations winner august prize draw call prize code,1
 aight head,0
 wat r u busy wif work,0
 know mood today,0
 jay told already,0
 cps causing outages conserve energy,0
 sure checking happening around area,0
 hey morning come ask pa,0
 jordan got voted last nite,0
 means got epi fine,0
 idea,0
 pls come quick cant bare,0
 joy father john john joy father u ans ths hav lt gt iq tis ias question try answer,0
 call unable cal lets meet bhaskar deep,0
 meet library,0
 k roommate also wants dubsack another friend may also want plan bringing extra tell know sure,0
 depends individual lor e hair dresser say pretty parents say look gong u kaypoh also dunno wat collecting,0
 ok c,0
 enjoy watching playing football basketball anything outdoors,0
 please ask macho price range want something new used plus interfued blackberry bold lt gt bb,0
 sorry sent blank msg yup trying serious studying,0
 hey check da listed da,0
 p alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity,1
 meant apology texting get drugs lt gt night,0
 means february april getting place stay hustle back forth audition season since sister moved away harlem,0
 goin workout lor muz lose e fats,0
 damn poor zac stand chance,0
 message responce happend,0
 want tel u one thing u mistake k message sent,0
 yeah right bring tape measure fri,0
 still chance search hard get let try,0
 meeting u work tel shall work tomorrow,0
 head straight,0
 get official england poly ringtone colour flag yer mobile tonights game text tone flag optout txt eng stop box w wx,1
 thank princess sexy,0
 oooh got plenty,0
 hui xin da lib,0
 big difference lt gt versus lt gt every lt gt hrs,0
 make cry stuff happens top everything else pushes edge underdtand often cry sorry sorry life,0
 babe feel lets get try cheer fit soo muchxxlove u locaxx,0
 know hook means right,0
 customer service announcement recently tried make delivery unable please call schedule ref,1
 wat da model num ur phone,0
 really skateboarding despite fact gets thrown winds bandages shit arms every five minutes,0
 stop club tones replying stop mix see tone com enjoy html terms club tones cost gbp week mfl po box mk wt,1
 house e sky quite dark liao raining got excuse run already rite hee,0
 sorry left phone upstairs ok might hectic would birds one fell swoop date,0
 thought see,0
 wamma get laid want real doggin locations sent direct mobile join uks largest dogging network txt dogs nyt ec lp msg,1
 carlos says pick later yeah set,0
 hey babe friend cancel still visit,0
 per request maangalyam alaipayuthe set callertune callers press copy friends callertune,0
 hmm ill think ok forgiven,0
 hoping get away langport still town tonight,0
 want send virtual hug need one,0
 probably still going stuff,0
 issues right ill fix tomorrow,0
 come people,0
 senthil group company apnt pm,0
 oh really make air talent,0
 studying free next weekend,0
 r u yet wearing blue shirt n black pants,0
 wait come lt gt min,0
 reach ur home lt gt minutes,0
 well great weekend,0
 langport sorry probably bed pm sucks ill xmas go sri lanka,0
 frnd juz word merely relationship silent promise says wherevr whenevr forevr gudnyt dear,0
 huh also cannot many mistakes,0
 ha u jus ate honey ar sweet,0
 turning phone moms telling everyone cancer sister stop calling hurts talk put see u u get home love u,0
 honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass go gym,0
 thanks loving rock,0
 yeah imma come cause jay wants drugs,0
 ok thanx take care,0
 yup thk u oso boring wat,0
 came look flat seems ok away alot wiv work got woman coming,0
 moji informed saved lives thanks,0
 nokia get win free auction take part send nokia hg suite lands row w jhl,1
 whos class,0
 hey r still online finished formatting,0
 great attracts brothas,0
 promotion number ur awarded city break could win summer shopping spree every wk txt store skilgme tscs winawk age perwksub,1
 stupid possible,0
 cant pick phone right pls send message,0
 lol happens vegas stays vegas,0
 hello hello hi lou sorry took long reply left mobile friends lancaster got bak neway im sorry make ur b day hun,0
 use soc use home dunno type word ar,0
 dad says hurry hell,0
 wake lt gt morning,0
 get class bsn like lt gt minutes know advising,0
 great shoot big loads get ready,0
 meet lobby,0
 still coming tonight,0
 happen dear tell,0
 sir waiting call free please call,0
 movies laptop,0
 texted finished long time ago showered er ything,0
 ok im sure time finish tomorrow wanna spend evening cos would vewy vewy lubly love xxx,0
 hello per request lt gt rs transfered,0
 tirupur call da,0
 winner specially selected receive cash award speak live operator claim call pm cost p,1
 luck catches put,0
 noe specify da domain nusstu still sch,0
 oh asked fun haha take care,0
 shall get pouch,0
 hey loverboy love tell look picture ache feel legs fuck want need crave,0
 boy sweet words left morning sighs goes day love start studying,0
 kent vale lor wait ar,0
 ok good making money,0
 reading gud habit nan bari hudgi yorge pataistha ertini kano,0
 aight still want get money,0
 free top ringtone sub weekly ringtone get st week free send subpoly per week stop sms,1
 ok ok ok whats ur todays plan,0
 town v important,0
 sorry pa dont knw ru pa,0
 wat u,0
 meeting rite go home lor dun feel like comin ok,0
 oh get paid outstanding one commercial hasbro august made us jump many hoops get paid still,0
 late call tomorrow morning take care sweet dreams u ummifying bye,0
 networking technical support associate,0
 gonna rip uterus,0
 cool like swimming pool jacuzzi house,0
 thanks ringtone order reference number x mobile charged tone arrive please call customer services colour red text colour txtstar,1
 yeah gang ready,0
 blank blank wat blank lol,0
 movie collect car oredi,0
 left already orchard,0
 hi nights ur lucky night uve invited xchat uks wildest chat txt chat p msgrcvdhg suite lands row w j hl ldn yrs,1
 nothing spl wat abt u whr ru,0
 chikku nt yet ya free,0
 aldrine rakhesh ex rtm pls call urgent,0
 search happiness main sources unhappiness accept life way comes u find happiness every moment u live,0
 home please call,0
 guess could good excuse lol,0
 frnd necesity life imagine urself witout frnd hw u feel ur colleg wat u wth ur cell wat abt functions thnk abt events espe cared missed amp irritated u wrd dear loving frnds wthout u cant live jst takecare goodmorning,0
 gud mrng dear hav nice day,0
 old orchard near univ,0
 tacos rajas burrito right,0
 get ok,0
 hows street end library walk,0
 plz note anyone calling mobile co amp asks u type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn,0
 stopped get ice cream go back,0
 stitch trouser,0
 da vijay going talk jaya tv,0
 tf p,1
 hey bored thinking u wat r u,0
 nah wednesday bring mini cheetos bag,0
 nobody names penis girls name story add,0
 aight let know gonna around usf,0
 lip synced shangela,0
 neva tell noe home da aft wat,0
 bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend,0
 dear voucher holder claim st class airport lounge passes using holiday voucher call booking quote st class x,1
 buzz hey love think hope day goes well sleep miss babe long moment together loving smile,0
 haha sounds crazy dunno tahan anot,0
 u early,0
 ya one slow poo,0
 bloomberg message center wait apply future http careers bloomberg com,1
 im gloucesterroad uup later,0
 yes tv always available work place,0
 yes place town meet exciting adult singles uk txt chat p msg,1
 lol ouch wish stayed bit longer,0
 god asked forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone good night,0
 join lt gt bus,0
 ask keep one maybe get messages sent glo,0
 free st week nokia tone ur mob every week txt nokia get txting tell ur mates www getzed co uk pobox w wq norm p tone,1
 k send lt gt min,0
 would smoking help us work difficult time,0
 someone u know asked dating service contact cant guess call revealed pobox xy p,1
 yes mum lookin strong,0
 sir goodmorning free call,0
 call,0
 gr see message r u leaving congrats dear school wat r ur plans,0
 love girls office may wonder smiling sore,0
 hi wlcome back wonder got eaten lion something nothing much,0
